caseid,task,user,end_timestamp,start_timestamp
10,Send Invoice,Karen Clarens,2011-01-10 00:23:00.000000,2011-01-10 00:23:00.000000
10,Release Supplier's Invoice,Karalda Nimwada,2011-01-10 14:48:00.000000,2011-01-10 14:45:00.000000
10,Settle Dispute With Supplier,Karalda Nimwada,2011-01-10 15:34:00.000000,2011-01-10 15:09:00.000000
10,Authorize Supplier's Invoice payment,Karalda Nimwada,2011-01-10 15:43:00.000000,2011-01-10 15:43:00.000000
10,Pay Invoice,Pedro Alvares,2011-01-10 16:16:00.000000,2011-01-10 16:03:00.000000
10,End,End,2011-01-10 16:16:00.000001,2011-01-10 16:16:00.000001
100,Start,Start,2011-01-13 11:41:59.999999,2011-01-13 11:41:59.999999
100,Create Purchase Requisition,Esmana Liubiata,2011-01-13 12:19:00.000000,2011-01-13 11:42:00.000000
100,Create Request for Quotation,Clement Duchot,2011-01-13 20:13:00.000000,2011-01-13 20:04:00.000000
100,Analyze Request for Quotation,Francois de Perrier,2011-01-16 20:52:00.000000,2011-01-16 20:31:00.000000
100,End,End,2011-01-16 20:52:00.000001,2011-01-16 20:52:00.000001
1004,Start,Start,2011-05-26 19:38:59.999999,2011-05-26 19:38:59.999999
1004,Create Purchase Requisition,Tesca Lobes,2011-05-26 19:56:00.000000,2011-05-26 19:39:00.000000
1004,Analyze Purchase Requisition,Heinz Gutschmidt,2011-05-27 13:44:00.000000,2011-05-27 13:35:00.000000
1004,Create Request for Quotation,Heinz Gutschmidt,2011-05-27 13:51:00.000000,2011-05-27 13:50:00.000000
1004,Analyze Request for Quotation,Francois de Perrier,2011-05-31 23:18:00.000000,2011-05-31 22:43:00.000000
1004,End,End,2011-05-31 23:18:00.000001,2011-05-31 23:18:00.000001
1008,Start,Start,2011-05-28 07:26:59.999999,2011-05-28 07:26:59.999999
1008,Create Purchase Requisition,Fjodor Kowalski,2011-05-28 07:50:00.000000,2011-05-28 07:27:00.000000
1008,Create Request for Quotation,Miu Hanwan,2011-05-28 14:14:00.000000,2011-05-28 14:05:00.000000
1008,Analyze Request for Quotation,Magdalena Predutta,2011-06-09 23:20:00.000000,2011-06-09 22:49:00.000000
1008,End,End,2011-06-09 23:20:00.000001,2011-06-09 23:20:00.000001
1009,Start,Start,2011-05-28 08:29:59.999999,2011-05-28 08:29:59.999999
1009,Create Purchase Requisition,Christian Francois,2011-05-28 08:52:00.000000,2011-05-28 08:30:00.000000
1009,Create Request for Quotation,Immanuel Karagianni,2011-05-28 16:14:00.000000,2011-05-28 16:05:00.000000
1009,Analyze Request for Quotation,Karel de Groot,2011-05-30 16:54:00.000000,2011-05-30 16:31:00.000000
1009,Amend Request for Quotation,Kim Passa,2011-05-30 17:55:00.000000,2011-05-30 17:47:00.000000
1009,Analyze Request for Quotation,Francois de Perrier,2011-06-01 00:09:00.000000,2011-05-31 23:45:00.000000
1009,Amend Request for Quotation,Immanuel Karagianni,2011-06-01 01:11:00.000000,2011-06-01 01:02:00.000000
1009,Analyze Request for Quotation,Francois de Perrier,2011-06-01 02:46:00.000000,2011-06-01 02:19:00.000000
1009,Amend Request for Quotation,Anne Olwada,2011-06-01 03:40:00.000000,2011-06-01 03:30:00.000000
1009,Analyze Request for Quotation,Karel de Groot,2011-06-09 02:20:00.000000,2011-06-09 01:58:00.000000
1009,Amend Request for Quotation,Heinz Gutschmidt,2011-06-09 18:35:00.000000,2011-06-09 18:22:00.000000
1009,Analyze Request for Quotation,Magdalena Predutta,2011-08-08 03:06:00.000000,2011-08-08 02:49:00.000000
1009,Send Request for Quotation to Supplier,Magdalena Predutta,2011-08-08 13:09:00.000000,2011-08-08 12:40:00.000000
1009,Create Quotation comparison Map,Magdalena Predutta,2011-08-08 15:05:00.000000,2011-08-08 13:44:00.000000
1009,Analyze Quotation Comparison Map,Fjodor Kowalski,2011-08-08 22:26:00.000000,2011-08-08 21:56:00.000000
1009,Choose best option,Esmana Liubiata,2011-08-08 22:26:00.000000,2011-08-08 22:26:00.000000
1009,Settle Conditions With Supplier,Karel de Groot,2011-08-09 14:47:00.000000,2011-08-09 06:33:00.000000
1009,Create Purchase Order,Magdalena Predutta,2011-08-10 21:40:00.000000,2011-08-10 21:32:00.000000
1009,Confirm Purchase Order,Sean Manney,2011-08-17 08:32:00.000000,2011-08-17 08:27:00.000000
1009,Deliver Goods Services,Carmen Finacse,2011-08-24 04:57:00.000000,2011-08-23 14:05:00.000000
1009,Release Purchase Order,Nico Ojenbeer,2011-08-24 12:39:00.000000,2011-08-24 12:38:00.000000
1009,Approve Purchase Order for payment,Magdalena Predutta,2011-08-25 07:37:00.000000,2011-08-25 07:36:00.000000
1009,Send Invoice,Kiu Kan,2011-08-30 05:40:00.000000,2011-08-30 05:40:00.000000
1009,Release Supplier's Invoice,Pedro Alvares,2011-08-30 19:52:00.000000,2011-08-30 19:46:00.000000
1009,Authorize Supplier's Invoice payment,Karalda Nimwada,2011-08-30 19:52:00.000000,2011-08-30 19:52:00.000000
1009,Pay Invoice,Pedro Alvares,2011-08-30 20:23:00.000000,2011-08-30 20:09:00.000000
1009,End,End,2011-08-30 20:23:00.000001,2011-08-30 20:23:00.000001
101,Start,Start,2011-01-13 12:13:59.999999,2011-01-13 12:13:59.999999
101,Create Purchase Requisition,Anne Olwada,2011-01-13 12:56:00.000000,2011-01-13 12:14:00.000000
101,Analyze Purchase Requisition,Heinz Gutschmidt,2011-01-14 12:00:00.000000,2011-01-14 11:56:00.000000
101,Create Request for Quotation,Heinz Gutschmidt,2011-01-14 12:11:00.000000,2011-01-14 12:08:00.000000
101,Analyze Request for Quotation,Karel de Groot,2011-01-17 01:27:00.000000,2011-01-17 01:11:00.000000
101,Send Request for Quotation to Supplier,Francois de Perrier,2011-01-18 23:35:00.000000,2011-01-18 23:16:00.000000
101,Create Quotation comparison Map,Francois de Perrier,2011-01-19 07:02:00.000000,2011-01-19 03:44:00.000000
101,Analyze Quotation Comparison Map,Penn Osterwalder,2011-01-19 13:49:00.000000,2011-01-19 13:39:00.000000
101,Choose best option,Alberto Duport,2011-01-19 13:49:00.000000,2011-01-19 13:49:00.000000
101,Settle Conditions With Supplier,Magdalena Predutta,2011-01-20 08:09:00.000000,2011-01-19 22:34:00.000000
101,Create Purchase Order,Francois de Perrier,2011-01-22 01:58:00.000000,2011-01-22 01:45:00.000000
101,Confirm Purchase Order,Carmen Finacse,2011-01-22 07:04:00.000000,2011-01-22 06:52:00.000000
101,Deliver Goods Services,Sean Manney,2011-01-26 09:11:00.000000,2011-01-25 19:54:00.000000
101,Release Purchase Order,Tesca Lobes,2011-01-26 17:13:00.000000,2011-01-26 17:12:00.000000
101,Approve Purchase Order for payment,Magdalena Predutta,2011-01-27 06:19:00.000000,2011-01-27 06:18:00.000000
101,Send Invoice,Esmeralda Clay,2011-01-28 07:19:00.000000,2011-01-28 07:19:00.000000
101,Release Supplier's Invoice,Pedro Alvares,2011-01-28 21:39:00.000000,2011-01-28 21:33:00.000000
101,Authorize Supplier's Invoice payment,Pedro Alvares,2011-01-28 21:39:00.000000,2011-01-28 21:39:00.000000
101,Pay Invoice,Karalda Nimwada,2011-01-28 22:14:00.000000,2011-01-28 22:00:00.000000
101,End,End,2011-01-28 22:14:00.000001,2011-01-28 22:14:00.000001
1011,Start,Start,2011-05-28 12:19:59.999999,2011-05-28 12:19:59.999999
1011,Create Purchase Requisition,Fjodor Kowalski,2011-05-28 12:59:00.000000,2011-05-28 12:20:00.000000
1011,Create Request for Quotation,Miu Hanwan,2011-05-28 19:04:00.000000,2011-05-28 18:51:00.000000
1011,Analyze Request for Quotation,Francois de Perrier,2011-05-29 23:35:00.000000,2011-05-29 23:21:00.000000
1011,Amend Request for Quotation,Miu Hanwan,2011-05-30 00:31:00.000000,2011-05-30 00:24:00.000000
1011,Analyze Request for Quotation,Karel de Groot,2011-06-01 13:16:00.000000,2011-06-01 12:57:00.000000
1011,Amend Request for Quotation,Fjodor Kowalski,2011-06-01 14:02:00.000000,2011-06-01 13:57:00.000000
1011,Analyze Request for Quotation,Magdalena Predutta,2011-06-18 16:56:00.000000,2011-06-18 16:31:00.000000
1011,Amend Request for Quotation,Christian Francois,2011-06-18 17:58:00.000000,2011-06-18 17:49:00.000000
1011,Analyze Request for Quotation,Francois de Perrier,2011-06-21 20:08:00.000000,2011-06-21 19:40:00.000000
1011,Amend Request for Quotation,Esmana Liubiata,2011-06-21 21:05:00.000000,2011-06-21 20:56:00.000000
1011,Analyze Request for Quotation,Francois de Perrier,2011-07-09 00:05:00.000000,2011-07-08 23:54:00.000000
1011,Amend Request for Quotation,Clement Duchot,2011-07-09 01:06:00.000000,2011-07-09 00:58:00.000000
1011,Analyze Request for Quotation,Magdalena Predutta,2011-08-18 18:10:00.000000,2011-08-18 17:46:00.000000
1011,Amend Request for Quotation,Nico Ojenbeer,2011-08-18 19:06:00.000000,2011-08-18 19:00:00.000000
1011,Analyze Request for Quotation,Francois de Perrier,2011-08-22 08:52:00.000000,2011-08-22 08:21:00.000000
1011,Send Request for Quotation to Supplier,Francois de Perrier,2011-08-22 16:15:00.000000,2011-08-22 15:46:00.000000
1011,Create Quotation comparison Map,Magdalena Predutta,2011-08-22 21:06:00.000000,2011-08-22 16:55:00.000000
1011,Analyze Quotation Comparison Map,Immanuel Karagianni,2011-08-23 04:08:00.000000,2011-08-23 03:55:00.000000
1011,Choose best option,Christian Francois,2011-08-23 04:08:00.000000,2011-08-23 04:08:00.000000
1011,Settle Conditions With Supplier,Karel de Groot,2011-08-23 23:25:00.000000,2011-08-23 08:52:00.000000
1011,Create Purchase Order,Magdalena Predutta,2011-08-24 01:32:00.000000,2011-08-24 01:25:00.000000
1011,Confirm Purchase Order,Carmen Finacse,2011-08-27 06:00:00.000000,2011-08-27 05:53:00.000000
1011,Deliver Goods Services,Kiu Kan,2011-08-29 18:00:00.000000,2011-08-27 19:34:00.000000
1011,Release Purchase Order,Tesca Lobes,2011-08-30 01:28:00.000000,2011-08-30 01:27:00.000000
1011,Approve Purchase Order for payment,Magdalena Predutta,2011-09-01 01:10:00.000000,2011-09-01 01:09:00.000000
1011,Send Invoice,Sean Manney,2011-09-03 05:14:00.000000,2011-09-03 05:14:00.000000
1011,Release Supplier's Invoice,Pedro Alvares,2011-09-03 19:38:00.000000,2011-09-03 19:35:00.000000
1011,Authorize Supplier's Invoice payment,Pedro Alvares,2011-09-03 19:38:00.000000,2011-09-03 19:38:00.000000
1011,Pay Invoice,Karalda Nimwada,2011-09-03 20:13:00.000000,2011-09-03 20:04:00.000000
1011,End,End,2011-09-03 20:13:00.000001,2011-09-03 20:13:00.000001
1015,Start,Start,2011-05-28 19:49:59.999999,2011-05-28 19:49:59.999999
1015,Create Purchase Requisition,Alberto Duport,2011-05-28 20:05:00.000000,2011-05-28 19:50:00.000000
1015,Analyze Purchase Requisition,Heinz Gutschmidt,2011-05-29 19:38:00.000000,2011-05-29 19:34:00.000000
1015,End,End,2011-05-29 19:38:00.000001,2011-05-29 19:38:00.000001
1018,Start,Start,2011-05-28 22:38:59.999999,2011-05-28 22:38:59.999999
1018,Create Purchase Requisition,Penn Osterwalder,2011-05-28 23:16:00.000000,2011-05-28 22:39:00.000000
1018,Create Request for Quotation,Nico Ojenbeer,2011-05-29 02:55:00.000000,2011-05-29 02:49:00.000000
1018,Analyze Request for Quotation,Francois de Perrier,2011-06-03 11:00:00.000000,2011-06-03 10:21:00.000000
1018,Amend Request for Quotation,Maris Freeman,2011-06-04 03:07:00.000000,2011-06-04 02:45:00.000000
1018,Analyze Request for Quotation,Francois de Perrier,2011-06-07 00:16:00.000000,2011-06-07 00:08:00.000000
1018,Amend Request for Quotation,Christian Francois,2011-06-07 01:11:00.000000,2011-06-07 01:02:00.000000
1018,Analyze Request for Quotation,Francois de Perrier,2011-07-02 21:12:00.000000,2011-07-02 20:56:00.000000
1018,Amend Request for Quotation,Heinz Gutschmidt,2011-07-03 13:20:00.000000,2011-07-03 13:04:00.000000
1018,Analyze Request for Quotation,Magdalena Predutta,2011-08-08 06:19:00.000000,2011-08-08 05:44:00.000000
1018,Send Request for Quotation to Supplier,Magdalena Predutta,2011-08-08 12:10:00.000000,2011-08-08 11:48:00.000000
1018,Create Quotation comparison Map,Karel de Groot,2011-08-08 16:33:00.000000,2011-08-08 12:21:00.000000
1018,Analyze Quotation Comparison Map,Miu Hanwan,2011-08-08 23:21:00.000000,2011-08-08 22:54:00.000000
1018,Choose best option,Anne Olwada,2011-08-08 23:21:00.000000,2011-08-08 23:21:00.000000
1018,Settle Conditions With Supplier,Francois de Perrier,2011-08-10 02:32:00.000000,2011-08-09 14:28:00.000000
1018,Create Purchase Order,Magdalena Predutta,2011-08-10 08:57:00.000000,2011-08-10 08:46:00.000000
1018,Confirm Purchase Order,Kiu Kan,2011-08-10 15:36:00.000000,2011-08-10 15:16:00.000000
1018,Deliver Goods Services,Karen Clarens,2011-08-13 14:59:00.000000,2011-08-12 03:54:00.000000
1018,Release Purchase Order,Anne Olwada,2011-08-13 22:02:00.000000,2011-08-13 22:01:00.000000
1018,Approve Purchase Order for payment,Magdalena Predutta,2011-08-14 06:32:00.000000,2011-08-14 06:31:00.000000
1018,Send Invoice,Sean Manney,2011-08-17 08:07:00.000000,2011-08-17 08:07:00.000000
1018,Release Supplier's Invoice,Pedro Alvares,2011-08-17 22:31:00.000000,2011-08-17 22:28:00.000000
1018,Authorize Supplier's Invoice payment,Karalda Nimwada,2011-08-17 22:31:00.000000,2011-08-17 22:31:00.000000
1018,Pay Invoice,Karalda Nimwada,2011-08-17 23:47:00.000000,2011-08-17 23:32:00.000000
1018,End,End,2011-08-17 23:47:00.000001,2011-08-17 23:47:00.000001
102,Start,Start,2011-01-13 13:16:59.999999,2011-01-13 13:16:59.999999
102,Create Purchase Requisition,Alberto Duport,2011-01-13 13:26:00.000000,2011-01-13 13:17:00.000000
102,Create Request for Quotation,Clement Duchot,2011-01-13 14:20:00.000000,2011-01-13 14:13:00.000000
102,Analyze Request for Quotation,Francois de Perrier,2011-01-16 19:48:00.000000,2011-01-16 19:32:00.000000
102,Send Request for Quotation to Supplier,Francois de Perrier,2011-01-17 22:38:00.000000,2011-01-17 22:11:00.000000
102,Create Quotation comparison Map,Magdalena Predutta,2011-01-18 00:38:00.000000,2011-01-17 23:32:00.000000
102,Analyze Quotation Comparison Map,Clement Duchot,2011-01-18 07:58:00.000000,2011-01-18 07:40:00.000000
102,Choose best option,Penn Osterwalder,2011-01-18 07:58:00.000000,2011-01-18 07:58:00.000000
102,Settle Conditions With Supplier,Karel de Groot,2011-01-18 21:36:00.000000,2011-01-18 09:57:00.000000
102,Create Purchase Order,Francois de Perrier,2011-01-19 00:01:00.000000,2011-01-18 23:49:00.000000
102,Confirm Purchase Order,Kiu Kan,2011-01-19 09:41:00.000000,2011-01-19 09:11:00.000000
102,Deliver Goods Services,Sean Manney,2011-01-20 04:04:00.000000,2011-01-20 00:23:00.000000
102,Release Purchase Order,Tesca Lobes,2011-01-20 11:39:00.000000,2011-01-20 11:38:00.000000
102,Approve Purchase Order for payment,Karel de Groot,2011-01-21 00:46:00.000000,2011-01-21 00:45:00.000000
102,Send Invoice,Kiu Kan,2011-01-22 07:39:00.000000,2011-01-22 07:39:00.000000
102,Release Supplier's Invoice,Karalda Nimwada,2011-01-22 21:49:00.000000,2011-01-22 21:46:00.000000
102,Authorize Supplier's Invoice payment,Pedro Alvares,2011-01-22 21:49:00.000000,2011-01-22 21:49:00.000000
102,Pay Invoice,Karalda Nimwada,2011-01-22 22:19:00.000000,2011-01-22 22:12:00.000000
102,End,End,2011-01-22 22:19:00.000001,2011-01-22 22:19:00.000001
1020,Start,Start,2011-05-29 00:55:59.999999,2011-05-29 00:55:59.999999
1020,Create Purchase Requisition,Immanuel Karagianni,2011-05-29 01:28:00.000000,2011-05-29 00:56:00.000000
1020,Analyze Purchase Requisition,Heinz Gutschmidt,2011-05-30 00:59:00.000000,2011-05-30 00:54:00.000000
1020,Create Request for Quotation,Maris Freeman,2011-05-30 01:04:00.000000,2011-05-30 01:03:00.000000
1020,Analyze Request for Quotation,Magdalena Predutta,2011-06-09 22:49:00.000000,2011-06-09 22:29:00.000000
1020,Amend Request for Quotation,Anne Olwada,2011-06-09 23:42:00.000000,2011-06-09 23:36:00.000000
1020,Analyze Request for Quotation,Francois de Perrier,2011-07-11 01:51:00.000000,2011-07-11 01:23:00.000000
1020,Send Request for Quotation to Supplier,Magdalena Predutta,2011-07-11 09:28:00.000000,2011-07-11 08:59:00.000000
1020,Create Quotation comparison Map,Magdalena Predutta,2011-07-11 19:36:00.000000,2011-07-11 15:12:00.000000
1020,Analyze Quotation Comparison Map,Christian Francois,2011-07-12 02:44:00.000000,2011-07-12 02:29:00.000000
1020,Choose best option,Elvira Lores,2011-07-12 02:44:00.000000,2011-07-12 02:44:00.000000
1020,Settle Conditions With Supplier,Magdalena Predutta,2011-07-12 21:26:00.000000,2011-07-12 15:26:00.000000
1020,Create Purchase Order,Magdalena Predutta,2011-07-13 14:36:00.000000,2011-07-13 14:26:00.000000
1020,Confirm Purchase Order,Karen Clarens,2011-08-03 04:18:00.000000,2011-08-03 03:51:00.000000
1020,Deliver Goods Services,Carmen Finacse,2011-08-28 12:55:00.000000,2011-08-28 07:12:00.000000
1020,Release Purchase Order,Kim Passa,2011-08-28 20:27:00.000000,2011-08-28 20:26:00.000000
1020,Approve Purchase Order for payment,Francois de Perrier,2011-08-29 04:17:00.000000,2011-08-29 04:16:00.000000
1020,Send Invoice,Karen Clarens,2011-08-30 08:17:00.000000,2011-08-30 08:17:00.000000
1020,Release Supplier's Invoice,Pedro Alvares,2011-08-30 22:43:00.000000,2011-08-30 22:37:00.000000
1020,Settle Dispute With Supplier,Pedro Alvares,2011-08-30 23:38:00.000000,2011-08-30 23:21:00.000000
1020,Authorize Supplier's Invoice payment,Karalda Nimwada,2011-08-30 23:38:00.000000,2011-08-30 23:38:00.000000
1020,Pay Invoice,Karalda Nimwada,2011-08-31 00:57:00.000000,2011-08-31 00:45:00.000000
1020,End,End,2011-08-31 00:57:00.000001,2011-08-31 00:57:00.000001
1021,Start,Start,2011-05-29 01:05:59.999999,2011-05-29 01:05:59.999999
1021,Create Purchase Requisition,Esmana Liubiata,2011-05-29 01:34:00.000000,2011-05-29 01:06:00.000000
1021,Create Request for Quotation,Anna Kaufmann,2011-05-29 01:51:00.000000,2011-05-29 01:42:00.000000
1021,Analyze Request for Quotation,Francois de Perrier,2011-06-01 04:02:00.000000,2011-06-01 03:37:00.000000
1021,End,End,2011-06-01 04:02:00.000001,2011-06-01 04:02:00.000001
1022,Start,Start,2011-05-29 02:30:59.999999,2011-05-29 02:30:59.999999
1022,Create Purchase Requisition,Kim Passa,2011-05-29 03:11:00.000000,2011-05-29 02:31:00.000000
1022,Create Request for Quotation,Tesca Lobes,2011-05-29 10:16:00.000000,2011-05-29 10:05:00.000000
1022,Analyze Request for Quotation,Magdalena Predutta,2011-06-09 21:23:00.000000,2011-06-09 20:52:00.000000
1022,End,End,2011-06-09 21:23:00.000001,2011-06-09 21:23:00.000001
1023,Start,Start,2011-05-29 04:28:59.999999,2011-05-29 04:28:59.999999
1023,Create Purchase Requisition,Clement Duchot,2011-05-29 04:57:00.000000,2011-05-29 04:29:00.000000
1023,Analyze Purchase Requisition,Heinz Gutschmidt,2011-05-29 16:58:00.000000,2011-05-29 16:50:00.000000
1023,End,End,2011-05-29 16:58:00.000001,2011-05-29 16:58:00.000001
1025,Start,Start,2011-05-29 12:03:59.999999,2011-05-29 12:03:59.999999
1025,Create Purchase Requisition,Elvira Lores,2011-05-29 12:25:00.000000,2011-05-29 12:04:00.000000
1025,Analyze Purchase Requisition,Maris Freeman,2011-05-30 00:30:00.000000,2011-05-30 00:25:00.000000
1025,Create Request for Quotation,Francis Odell,2011-05-30 00:39:00.000000,2011-05-30 00:37:00.000000
1025,Analyze Request for Quotation,Francois de Perrier,2011-06-27 07:52:00.000000,2011-06-27 07:24:00.000000
1025,Amend Request for Quotation,Kim Passa,2011-06-27 08:46:00.000000,2011-06-27 08:41:00.000000
1025,Analyze Request for Quotation,Magdalena Predutta,2011-07-09 22:31:00.000000,2011-07-09 22:08:00.000000
1025,Amend Request for Quotation,Esmana Liubiata,2011-07-09 23:33:00.000000,2011-07-09 23:20:00.000000
1025,Analyze Request for Quotation,Karel de Groot,2011-08-14 07:31:00.000000,2011-08-14 07:24:00.000000
1025,Amend Request for Quotation,Anna Kaufmann,2011-08-14 08:23:00.000000,2011-08-14 08:17:00.000000
1025,Analyze Request for Quotation,Francois de Perrier,2011-08-16 13:26:00.000000,2011-08-16 13:18:00.000000
1025,Amend Request for Quotation,Esmana Liubiata,2011-08-16 14:24:00.000000,2011-08-16 14:14:00.000000
1025,Analyze Request for Quotation,Magdalena Predutta,2011-09-13 07:49:00.000000,2011-09-13 07:24:00.000000
1025,End,End,2011-09-13 07:49:00.000001,2011-09-13 07:49:00.000001
103,Start,Start,2011-01-13 13:55:59.999999,2011-01-13 13:55:59.999999
103,Create Purchase Requisition,Nico Ojenbeer,2011-01-13 14:07:00.000000,2011-01-13 13:56:00.000000
103,Analyze Purchase Requisition,Maris Freeman,2011-01-14 13:10:00.000000,2011-01-14 13:05:00.000000
103,Create Request for Quotation,Heinz Gutschmidt,2011-01-14 13:16:00.000000,2011-01-14 13:14:00.000000
103,Analyze Request for Quotation,Karel de Groot,2011-01-14 19:13:00.000000,2011-01-14 18:54:00.000000
103,Send Request for Quotation to Supplier,Francois de Perrier,2011-01-15 17:37:00.000000,2011-01-15 17:03:00.000000
103,Create Quotation comparison Map,Karel de Groot,2011-01-15 23:01:00.000000,2011-01-15 18:03:00.000000
103,Analyze Quotation Comparison Map,Clement Duchot,2011-01-16 06:16:00.000000,2011-01-16 05:57:00.000000
103,Choose best option,Clement Duchot,2011-01-16 06:16:00.000000,2011-01-16 06:16:00.000000
103,Settle Conditions With Supplier,Magdalena Predutta,2011-01-16 21:30:00.000000,2011-01-16 11:26:00.000000
103,Create Purchase Order,Karel de Groot,2011-01-16 23:09:00.000000,2011-01-16 23:03:00.000000
103,Confirm Purchase Order,Esmeralda Clay,2011-01-17 06:35:00.000000,2011-01-17 06:09:00.000000
103,Deliver Goods Services,Esmeralda Clay,2011-01-19 11:15:00.000000,2011-01-18 16:26:00.000000
103,Release Purchase Order,Miu Hanwan,2011-01-19 18:58:00.000000,2011-01-19 18:57:00.000000
103,Approve Purchase Order for payment,Magdalena Predutta,2011-01-19 21:26:00.000000,2011-01-19 21:25:00.000000
103,Send Invoice,Kiu Kan,2011-01-20 12:11:00.000000,2011-01-20 12:11:00.000000
103,Release Supplier's Invoice,Karalda Nimwada,2011-01-21 02:40:00.000000,2011-01-21 02:33:00.000000
103,Authorize Supplier's Invoice payment,Karalda Nimwada,2011-01-21 02:40:00.000000,2011-01-21 02:40:00.000000
103,Pay Invoice,Karalda Nimwada,2011-01-21 03:49:00.000000,2011-01-21 03:45:00.000000
103,End,End,2011-01-21 03:49:00.000001,2011-01-21 03:49:00.000001
1031,Start,Start,2011-05-30 16:37:59.999999,2011-05-30 16:37:59.999999
1031,Create Purchase Requisition,Anne Olwada,2011-05-30 16:57:00.000000,2011-05-30 16:38:00.000000
1031,Create Request for Quotation,Penn Osterwalder,2011-05-30 18:02:00.000000,2011-05-30 17:56:00.000000
1031,Analyze Request for Quotation,Francois de Perrier,2011-06-01 03:37:00.000000,2011-06-01 03:20:00.000000
1031,Send Request for Quotation to Supplier,Francois de Perrier,2011-06-01 17:00:00.000000,2011-06-01 16:32:00.000000
1031,Create Quotation comparison Map,Francois de Perrier,2011-06-01 20:42:00.000000,2011-06-01 17:45:00.000000
1031,Analyze Quotation Comparison Map,Penn Osterwalder,2011-06-02 03:36:00.000000,2011-06-02 03:26:00.000000
1031,Choose best option,Christian Francois,2011-06-02 03:36:00.000000,2011-06-02 03:36:00.000000
1031,Settle Conditions With Supplier,Francois de Perrier,2011-06-02 17:17:00.000000,2011-06-02 08:01:00.000000
1031,Create Purchase Order,Francois de Perrier,2011-06-04 20:35:00.000000,2011-06-04 20:26:00.000000
1031,Confirm Purchase Order,Sean Manney,2011-06-06 18:59:00.000000,2011-06-06 18:35:00.000000
