caseid,task,user,end_timestamp,start_timestamp
1020,Create Purchase Requisition,Immanuel Karagianni,2011-5-29 1:28:00,2011-5-29 0:56:00
1020,Analyze Purchase Requisition,Heinz Gutschmidt,2011-5-30 0:59:00,2011-5-30 0:54:00
1020,Create Request for Quotation,Maris Freeman,2011-5-30 1:04:00,2011-5-30 1:03:00
1020,Analyze Request for Quotation,Magdalena Predutta,2011-6-9 22:49:00,2011-6-9 22:29:00
1020,Amend Request for Quotation,Anne Olwada,2011-6-9 23:42:00,2011-6-9 23:36:00
1020,Analyze Request for Quotation,Francois de Perrier,2011-7-11 1:51:00,2011-7-11 1:23:00
1020,Send Request for Quotation to Supplier,Magdalena Predutta,2011-7-11 9:28:00,2011-7-11 8:59:00
1020,Create Quotation comparison Map,Magdalena Predutta,2011-7-11 19:36:00,2011-7-11 15:12:00
1020,Analyze Quotation Comparison Map,Christian Francois,2011-7-12 2:44:00,2011-7-12 2:29:00
1020,Choose best option,Elvira Lores,2011-7-12 2:44:00,2011-7-12 2:44:00
1020,Settle Conditions With Supplier,Magdalena Predutta,2011-7-12 21:26:00,2011-7-12 15:26:00
1020,Create Purchase Order,Magdalena Predutta,2011-7-13 14:36:00,2011-7-13 14:26:00
1020,Confirm Purchase Order,Karen Clarens,2011-8-3 4:18:00,2011-8-3 3:51:00
1020,Deliver Goods Services,Carmen Finacse,2011-8-28 12:55:00,2011-8-28 7:12:00
1020,Release Purchase Order,Kim Passa,2011-8-28 20:27:00,2011-8-28 20:26:00
1020,Approve Purchase Order for payment,Francois de Perrier,2011-8-29 4:17:00,2011-8-29 4:16:00
1020,Send Invoice,Karen Clarens,2011-8-30 8:17:00,2011-8-30 8:17:00
1020,Release Supplier's Invoice,Pedro Alvares,2011-8-30 22:43:00,2011-8-30 22:37:00
1020,Settle Dispute With Supplier,Pedro Alvares,2011-8-30 23:38:00,2011-8-30 23:21:00
1020,Authorize Supplier's Invoice payment,Karalda Nimwada,2011-8-30 23:38:00,2011-8-30 23:38:00
1020,Pay Invoice,Karalda Nimwada,2011-8-31 0:57:00,2011-8-31 0:45:00
1020,End,End,2011-8-31 0:57:00,2011-8-31 0:57:00
1021,Start,Start,2011-5-29 1:06:00,2011-5-29 1:06:00
1021,Create Purchase Requisition,Esmana Liubiata,2011-5-29 1:34:00,2011-5-29 1:06:00
1021,Create Request for Quotation,Anna Kaufmann,2011-5-29 1:51:00,2011-5-29 1:42:00
1021,Analyze Request for Quotation,Francois de Perrier,2011-6-1 4:02:00,2011-6-1 3:37:00
1021,End,End,2011-6-1 4:02:00,2011-6-1 4:02:00
1022,Start,Start,2011-5-29 2:31:00,2011-5-29 2:31:00
1022,Create Purchase Requisition,Kim Passa,2011-5-29 3:11:00,2011-5-29 2:31:00
1022,Create Request for Quotation,Tesca Lobes,2011-5-29 10:16:00,2011-5-29 10:05:00
1022,Analyze Request for Quotation,Magdalena Predutta,2011-6-9 21:23:00,2011-6-9 20:52:00
1022,End,End,2011-6-9 21:23:00,2011-6-9 21:23:00
1023,Start,Start,2011-5-29 4:29:00,2011-5-29 4:29:00
1023,Create Purchase Requisition,Clement Duchot,2011-5-29 4:57:00,2011-5-29 4:29:00
1023,Analyze Purchase Requisition,Heinz Gutschmidt,2011-5-29 16:58:00,2011-5-29 16:50:00
1023,End,End,2011-5-29 16:58:00,2011-5-29 16:58:00
1025,Start,Start,2011-5-29 12:04:00,2011-5-29 12:04:00
1025,Create Purchase Requisition,Elvira Lores,2011-5-29 12:25:00,2011-5-29 12:04:00
1025,Analyze Purchase Requisition,Maris Freeman,2011-5-30 0:30:00,2011-5-30 0:25:00
1025,Create Request for Quotation,Francis Odell,2011-5-30 0:39:00,2011-5-30 0:37:00
1025,Analyze Request for Quotation,Francois de Perrier,2011-6-27 7:52:00,2011-6-27 7:24:00
1025,Amend Request for Quotation,Kim Passa,2011-6-27 8:46:00,2011-6-27 8:41:00
1025,Analyze Request for Quotation,Magdalena Predutta,2011-7-9 22:31:00,2011-7-9 22:08:00
1025,Amend Request for Quotation,Esmana Liubiata,2011-7-9 23:33:00,2011-7-9 23:20:00
1025,Analyze Request for Quotation,Karel de Groot,2011-8-14 7:31:00,2011-8-14 7:24:00
1025,Amend Request for Quotation,Anna Kaufmann,2011-8-14 8:23:00,2011-8-14 8:17:00
1025,Analyze Request for Quotation,Francois de Perrier,2011-8-16 13:26:00,2011-8-16 13:18:00
1025,Amend Request for Quotation,Esmana Liubiata,2011-8-16 14:24:00,2011-8-16 14:14:00
1025,Analyze Request for Quotation,Magdalena Predutta,2011-9-13 7:49:00,2011-9-13 7:24:00
1025,End,End,2011-9-13 7:49:00,2011-9-13 7:49:00
104,Start,Start,2011-1-13 15:07:00,2011-1-13 15:07:00
104,Create Purchase Requisition,Anna Kaufmann,2011-1-13 15:22:00,2011-1-13 15:07:00
104,Analyze Purchase Requisition,Francis Odell,2011-1-14 12:46:00,2011-1-14 12:42:00
104,Create Request for Quotation,Heinz Gutschmidt,2011-1-14 12:52:00,2011-1-14 12:51:00
104,Analyze Request for Quotation,Karel de Groot,2011-1-17 2:22:00,2011-1-17 1:54:00
104,End,End,2011-1-17 2:22:00,2011-1-17 2:22:00
1041,Start,Start,2011-6-1 13:47:00,2011-6-1 13:47:00
1041,Create Purchase Requisition,Anna Kaufmann,2011-6-1 13:54:00,2011-6-1 13:47:00
1041,Create Request for Quotation,Nico Ojenbeer,2011-6-1 17:10:00,2011-6-1 17:06:00
1041,Analyze Request for Quotation,Francois de Perrier,2011-6-3 16:06:00,2011-6-3 15:49:00
1041,Amend Request for Quotation,Kim Passa,2011-6-3 17:07:00,2011-6-3 16:58:00
1041,Analyze Request for Quotation,Francois de Perrier,2011-6-7 0:35:00,2011-6-7 0:16:00
1041,End,End,2011-6-7 0:35:00,2011-6-7 0:35:00
1042,Start,Start,2011-6-1 17:03:00,2011-6-1 17:03:00
1042,Create Purchase Requisition,Miu Hanwan,2011-6-1 17:37:00,2011-6-1 17:03:00
1042,Analyze Purchase Requisition,Francis Odell,2011-6-2 10:28:00,2011-6-2 10:20:00
1042,Create Request for Quotation,Heinz Gutschmidt,2011-6-2 10:34:00,2011-6-2 10:33:00
1042,Analyze Request for Quotation,Karel de Groot,2011-6-5 2:05:00,2011-6-5 1:52:00
1042,Amend Request for Quotation,Tesca Lobes,2011-6-5 3:01:00,2011-6-5 2:55:00
1042,Analyze Request for Quotation,Magdalena Predutta,2011-6-9 22:29:00,2011-6-9 22:09:00
1042,Amend Request for Quotation,Elvira Lores,2011-6-9 23:34:00,2011-6-9 23:27:00
1042,Analyze Request for Quotation,Magdalena Predutta,2011-6-14 11:18:00,2011-6-14 10:43:00
1042,Amend Request for Quotation,Anne Olwada,2011-6-14 12:12:00,2011-6-14 12:04:00
1042,Analyze Request for Quotation,Magdalena Predutta,2011-6-21 21:18:00,2011-6-21 20:58:00
1042,Amend Request for Quotation,Fjodor Kowalski,2011-6-21 22:16:00,2011-6-21 22:06:00
1042,Analyze Request for Quotation,Magdalena Predutta,2011-8-5 12:23:00,2011-8-5 11:57:00
1042,Send Request for Quotation to Supplier,Karel de Groot,2011-8-5 20:57:00,2011-8-5 20:51:00
1042,Create Quotation comparison Map,Francois de Perrier,2011-8-6 1:26:00,2011-8-5 22:13:00
1042,Analyze Quotation Comparison Map,Christian Francois,2011-8-6 8:25:00,2011-8-6 7:53:00
1042,Choose best option,Esmana Liubiata,2011-8-6 8:25:00,2011-8-6 8:25:00
1042,Settle Conditions With Supplier,Francois de Perrier,2011-8-7 12:32:00,2011-8-6 22:47:00
1042,Create Purchase Order,Karel de Groot,2011-8-7 14:16:00,2011-8-7 14:07:00
1042,Confirm Purchase Order,Sean Manney,2011-8-18 12:42:00,2011-8-18 12:14:00
1042,Deliver Goods Services,Kiu Kan,2011-8-27 18:27:00,2011-8-25 22:31:00
1042,Release Purchase Order,Christian Francois,2011-8-28 2:22:00,2011-8-28 2:21:00
1042,Approve Purchase Order for payment,Francois de Perrier,2011-8-28 7:54:00,2011-8-28 7:53:00
1042,Send Invoice,Kiu Kan,2011-9-1 5:07:00,2011-9-1 5:07:00
1042,Release Supplier's Invoice,Karalda Nimwada,2011-9-1 19:32:00,2011-9-1 19:28:00
1042,Settle Dispute With Supplier,Karalda Nimwada,2011-9-1 20:39:00,2011-9-1 20:26:00
1042,Authorize Supplier's Invoice payment,Pedro Alvares,2011-9-1 20:39:00,2011-9-1 20:39:00
1042,Pay Invoice,Pedro Alvares,2011-9-1 21:46:00,2011-9-1 21:31:00
1042,End,End,2011-9-1 21:46:00,2011-9-1 21:46:00
1047,Start,Start,2011-6-2 10:49:00,2011-6-2 10:49:00
1047,Create Purchase Requisition,Kim Passa,2011-6-2 11:16:00,2011-6-2 10:49:00
1047,Analyze Purchase Requisition,Maris Freeman,2011-6-3 0:11:00,2011-6-3 0:05:00
1047,Create Request for Quotation,Francis Odell,2011-6-3 0:20:00,2011-6-3 0:18:00
1047,Analyze Request for Quotation,Karel de Groot,2011-6-8 5:11:00,2011-6-8 4:41:00
1047,End,End,2011-6-8 5:11:00,2011-6-8 5:11:00
1048,Start,Start,2011-6-2 13:38:00,2011-6-2 13:38:00
1048,Create Purchase Requisition,Fjodor Kowalski,2011-6-2 13:52:00,2011-6-2 13:38:00
1048,Analyze Purchase Requisition,Heinz Gutschmidt,2011-6-3 8:36:00,2011-6-3 8:27:00
1048,Create Request for Quotation,Maris Freeman,2011-6-3 8:42:00,2011-6-3 8:41:00
1048,Analyze Request for Quotation,Karel de Groot,2011-6-8 20:28:00,2011-6-8 20:13:00
1048,Amend Request for Quotation,Maris Freeman,2011-6-9 12:41:00,2011-6-9 12:17:00
1048,Analyze Request for Quotation,Francois de Perrier,2011-6-19 23:49:00,2011-6-19 23:20:00
1048,Amend Request for Quotation,Heinz Gutschmidt,2011-6-20 16:01:00,2011-6-20 15:43:00
1048,Analyze Request for Quotation,Magdalena Predutta,2011-6-22 1:50:00,2011-6-22 1:21:00
1048,Amend Request for Quotation,Christian Francois,2011-6-22 2:58:00,2011-6-22 2:46:00
1048,Analyze Request for Quotation,Karel de Groot,2011-6-28 18:18:00,2011-6-28 17:45:00
1048,Amend Request for Quotation,Penn Osterwalder,2011-6-28 19:16:00,2011-6-28 19:09:00
1048,Analyze Request for Quotation,Karel de Groot,2011-7-12 7:40:00,2011-7-12 7:31:00
1048,Send Request for Quotation to Supplier,Magdalena Predutta,2011-7-13 3:46:00,2011-7-13 3:36:00
1048,Create Quotation comparison Map,Magdalena Predutta,2011-7-13 20:30:00,2011-7-13 16:47:00
1048,Analyze Quotation Comparison Map,Clement Duchot,2011-7-14 3:21:00,2011-7-14 3:14:00
1048,Choose best option,Clement Duchot,2011-7-14 3:21:00,2011-7-14 3:21:00
1048,Settle Conditions With Supplier,Magdalena Predutta,2011-7-15 5:44:00,2011-7-14 17:53:00
1048,Create Purchase Order,Magdalena Predutta,2011-7-15 7:05:00,2011-7-15 6:56:00
1048,Confirm Purchase Order,Karen Clarens,2011-8-3 0:50:00,2011-8-3 0:17:00
1048,Deliver Goods Services,Karen Clarens,2011-8-22 7:47:00,2011-8-20 6:53:00
1048,Release Purchase Order,Clement Duchot,2011-8-22 15:40:00,2011-8-22 15:39:00
1048,Approve Purchase Order for payment,Magdalena Predutta,2011-8-23 15:36:00,2011-8-23 15:35:00
1048,Send Invoice,Carmen Finacse,2011-8-26 0:03:00,2011-8-26 0:03:00
1048,Release Supplier's Invoice,Pedro Alvares,2011-8-26 14:41:00,2011-8-26 14:36:00
1048,Authorize Supplier's Invoice payment,Karalda Nimwada,2011-8-26 14:41:00,2011-8-26 14:41:00
1048,Pay Invoice,Karalda Nimwada,2011-8-26 14:59:00,2011-8-26 14:51:00
1048,End,End,2011-8-26 14:59:00,2011-8-26 14:59:00
1052,Start,Start,2011-6-3 11:08:00,2011-6-3 11:08:00
1052,Create Purchase Requisition,Penn Osterwalder,2011-6-3 11:14:00,2011-6-3 11:08:00
1052,Create Request for Quotation,Nico Ojenbeer,2011-6-3 13:00:00,2011-6-3 12:48:00
1052,Analyze Request for Quotation,Francois de Perrier,2011-7-10 6:54:00,2011-7-10 6:40:00
1052,Amend Request for Quotation,Alberto Duport,2011-7-10 7:55:00,2011-7-10 7:47:00
1052,Analyze Request for Quotation,Karel de Groot,2011-7-16 7:15:00,2011-7-16 6:38:00
1052,Amend Request for Quotation,Fjodor Kowalski,2011-7-16 8:19:00,2011-7-16 8:07:00
1052,Analyze Request for Quotation,Francois de Perrier,2011-7-22 5:49:00,2011-7-22 5:43:00
1052,Amend Request for Quotation,Anne Olwada,2011-7-22 6:43:00,2011-7-22 6:36:00
1052,Analyze Request for Quotation,Karel de Groot,2011-7-30 10:03:00,2011-7-30 9:32:00
1052,Amend Request for Quotation,Esmana Liubiata,2011-7-30 11:02:00,2011-7-30 10:55:00
1052,Analyze Request for Quotation,Karel de Groot,2011-8-1 5:19:00,2011-8-1 5:05:00
1052,Send Request for Quotation to Supplier,Francois de Perrier,2011-8-1 21:49:00,2011-8-1 21:46:00
1052,Create Quotation comparison Map,Francois de Perrier,2011-8-2 1:56:00,2011-8-1 23:14:00
1052,Analyze Quotation Comparison Map,Tesca Lobes,2011-8-2 8:52:00,2011-8-2 8:19:00
1052,Choose best option,Fjodor Kowalski,2011-8-2 8:52:00,2011-8-2 8:52:00
1052,Settle Conditions With Supplier,Karel de Groot,2011-8-2 19:46:00,2011-8-2 11:13:00
1052,Create Purchase Order,Magdalena Predutta,2011-8-2 21:23:00,2011-8-2 21:10:00
1052,Confirm Purchase Order,Kiu Kan,2011-8-3 1:47:00,2011-8-3 1:31:00
1052,Deliver Goods Services,Kiu Kan,2011-8-20 2:22:00,2011-8-18 2:32:00
1052,Release Purchase Order,Miu Hanwan,2011-8-20 9:35:00,2011-8-20 9:34:00
1052,Approve Purchase Order for payment,Magdalena Predutta,2011-8-21 15:47:00,2011-8-21 15:46:00
1052,Send Invoice,Karen Clarens,2011-8-22 8:30:00,2011-8-22 8:30:00
1052,Release Supplier's Invoice,Pedro Alvares,2011-8-22 23:03:00,2011-8-22 22:57:00
1052,Settle Dispute With Supplier,Pedro Alvares,2011-8-23 0:19:00,2011-8-22 23:50:00
1052,Authorize Supplier's Invoice payment,Pedro Alvares,2011-8-23 0:19:00,2011-8-23 0:19:00
1052,Pay Invoice,Karalda Nimwada,2011-8-23 1:12:00,2011-8-23 1:01:00
1052,End,End,2011-8-23 1:12:00,2011-8-23 1:12:00
106,Start,Start,2011-1-13 17:11:00,2011-1-13 17:11:00
106,Create Purchase Requisition,Tesca Lobes,2011-1-13 17:18:00,2011-1-13 17:11:00
106,Analyze Purchase Requisition,Francis Odell,2011-1-14 16:08:00,2011-1-14 16:03:00
106,Create Request for Quotation,Maris Freeman,2011-1-14 16:14:00,2011-1-14 16:13:00
106,Analyze Request for Quotation,Karel de Groot,2011-1-15 3:15:00,2011-1-15 2:57:00
106,Amend Request for Quotation,Esmana Liubiata,2011-1-15 4:07:00,2011-1-15 3:59:00
106,Analyze Request for Quotation,Francois de Perrier,2011-1-16 22:56:00,2011-1-16 22:33:00
106,End,End,2011-1-16 22:56:00,2011-1-16 22:56:00
1060,Start,Start,2011-6-3 21:48:00,2011-6-3 21:48:00
1060,Create Purchase Requisition,Esmana Liubiata,2011-6-3 21:53:00,2011-6-3 21:48:00
1060,Create Request for Quotation,Penn Osterwalder,2011-6-3 23:51:00,2011-6-3 23:45:00
1060,Analyze Request for Quotation,Francois de Perrier,2011-6-6 1:36:00,2011-6-6 1:14:00
1060,Send Request for Quotation to Supplier,Karel de Groot,2011-6-6 15:31:00,2011-6-6 15:04:00
1060,Create Quotation comparison Map,Magdalena Predutta,2011-6-6 20:05:00,2011-6-6 16:09:00
1060,Analyze Quotation Comparison Map,Immanuel Karagianni,2011-6-7 2:55:00,2011-6-7 2:40:00
1060,Choose best option,Miu Hanwan,2011-6-7 2:55:00,2011-6-7 2:55:00
1060,Settle Conditions With Supplier,Francois de Perrier,2011-6-9 4:04:00,2011-6-8 18:33:00
1060,Create Purchase Order,Francois de Perrier,2011-6-9 10:21:00,2011-6-9 10:11:00
1060,Confirm Purchase Order,Kiu Kan,2011-6-15 17:33:00,2011-6-15 16:59:00
1060,Deliver Goods Services,Karen Clarens,2011-6-17 6:25:00,2011-6-16 16:30:00
1060,Release Purchase Order,Kim Passa,2011-6-17 14:02:00,2011-6-17 14:01:00
1060,Approve Purchase Order for payment,Magdalena Predutta,2011-6-17 21:41:00,2011-6-17 21:40:00
1060,Send Invoice,Karen Clarens,2011-6-19 6:51:00,2011-6-19 6:51:00
1060,Release Supplier's Invoice,Pedro Alvares,2011-6-19 21:21:00,2011-6-19 21:18:00
1060,Authorize Supplier's Invoice payment,Pedro Alvares,2011-6-19 21:21:00,2011-6-19 21:21:00
1060,Pay Invoice,Pedro Alvares,2011-6-19 22:36:00,2011-6-19 22:23:00
1060,End,End,2011-6-19 22:36:00,2011-6-19 22:36:00
1063,Start,Start,2011-6-4 5:16:00,2011-6-4 5:16:00
1063,Create Purchase Requisition,Anne Olwada,2011-6-4 6:10:00,2011-6-4 5:16:00
1063,Create Request for Quotation,Tesca Lobes,2011-6-4 10:49:00,2011-6-4 10:38:00
1063,Analyze Request for Quotation,Karel de Groot,2011-7-22 6:40:00,2011-7-22 6:08:00
1063,Send Request for Quotation to Supplier,Magdalena Predutta,2011-7-22 13:46:00,2011-7-22 13:34:00
1063,Create Quotation comparison Map,Francois de Perrier,2011-7-23 0:25:00,2011-7-22 21:21:00
1063,Analyze Quotation Comparison Map,Penn Osterwalder,2011-7-23 7:50:00,2011-7-23 7:25:00
1063,Choose best option,Elvira Lores,2011-7-23 7:50:00,2011-7-23 7:50:00
1063,Settle Conditions With Supplier,Francois de Perrier,2011-7-24 5:19:00,2011-7-23 18:52:00
1063,Create Purchase Order,Magdalena Predutta,2011-7-24 17:20:00,2011-7-24 17:08:00
1063,Confirm Purchase Order,Karen Clarens,2011-8-3 0:17:00,2011-8-2 23:49:00
1063,Deliver Goods Services,Carmen Finacse,2011-8-16 8:06:00,2011-8-15 15:30:00
1063,Release Purchase Order,Penn Osterwalder,2011-8-16 15:18:00,2011-8-16 15:17:00
1063,Approve Purchase Order for payment,Francois de Perrier,2011-8-18 3:00:00,2011-8-18 2:59:00
1063,Send Invoice,Esmeralda Clay,2011-8-21 20:11:00,2011-8-21 20:11:00
1063,Release Supplier's Invoice,Pedro Alvares,2011-8-22 10:37:00,2011-8-22 10:32:00
1063,Authorize Supplier's Invoice payment,Karalda Nimwada,2011-8-22 10:40:00,2011-8-22 10:40:00
1063,Pay Invoice,Pedro Alvares,2011-8-22 11:42:00,2011-8-22 11:30:00
1063,End,End,2011-8-22 11:42:00,2011-8-22 11:42:00
1080,Start,Start,2011-6-5 23:24:00,2011-6-5 23:24:00
1080,Create Purchase Requisition,Christian Francois,2011-6-5 23:38:00,2011-6-5 23:24:00
1080,Analyze Purchase Requisition,Maris Freeman,2011-6-6 19:36:00,2011-6-6 19:27:00
1080,Create Request for Quotation,Heinz Gutschmidt,2011-6-6 19:43:00,2011-6-6 19:41:00
1080,Analyze Request for Quotation,Magdalena Predutta,2011-6-7 9:52:00,2011-6-7 9:41:00
1080,Send Request for Quotation to Supplier,Magdalena Predutta,2011-6-8 12:09:00,2011-6-8 11:45:00
1080,Create Quotation comparison Map,Francois de Perrier,2011-6-8 17:26:00,2011-6-8 12:53:00
1080,Analyze Quotation Comparison Map,Clement Duchot,2011-6-9 0:17:00,2011-6-9 0:01:00
1080,Choose best option,Anne Olwada,2011-6-9 0:17:00,2011-6-9 0:17:00
1080,Settle Conditions With Supplier,Magdalena Predutta,2011-6-9 16:37:00,2011-6-9 4:20:00
1080,Create Purchase Order,Francois de Perrier,2011-6-9 18:40:00,2011-6-9 18:31:00
1080,Confirm Purchase Order,Sean Manney,2011-6-12 15:06:00,2011-6-12 14:39:00
1080,Deliver Goods Services,Carmen Finacse,2011-6-17 0:45:00,2011-6-15 14:13:00
1080,Release Purchase Order,Anne Olwada,2011-6-17 8:20:00,2011-6-17 8:19:00
1080,Approve Purchase Order for payment,Francois de Perrier,2011-6-17 12:37:00,2011-6-17 12:36:00
1080,Send Invoice,Sean Manney,2011-6-19 23:15:00,2011-6-19 23:15:00
1080,Release Supplier's Invoice,Pedro Alvares,2011-6-20 13:42:00,2011-6-20 13:37:00
1080,Settle Dispute With Supplier,Karalda Nimwada,2011-6-20 14:49:00,2011-6-20 14:29:00
1080,Authorize Supplier's Invoice payment,Pedro Alvares,2011-6-20 14:49:00,2011-6-20 14:49:00
1080,Pay Invoice,Karalda Nimwada,2011-6-20 15:19:00,2011-6-20 15:07:00
1080,End,End,2011-6-20 15:19:00,2011-6-20 15:19:00
1085,Start,Start,2011-6-6 21:24:00,2011-6-6 21:24:00
1085,Create Purchase Requisition,Clement Duchot,2011-6-6 22:19:00,2011-6-6 21:24:00
1085,Create Request for Quotation,Nico Ojenbeer,2011-6-7 3:21:00,2011-6-7 3:06:00
1085,Analyze Request for Quotation,Francois de Perrier,2011-6-9 4:22:00,2011-6-9 4:05:00
1085,End,End,2011-6-9 4:22:00,2011-6-9 4:22:00
1088,Start,Start,2011-6-7 6:51:00,2011-6-7 6:51:00
1088,Create Purchase Requisition,Immanuel Karagianni,2011-6-7 7:34:00,2011-6-7 6:51:00
1088,Create Request for Quotation,Esmana Liubiata,2011-6-7 7:57:00,2011-6-7 7:46:00
1088,Analyze Request for Quotation,Karel de Groot,2011-6-9 18:47:00,2011-6-9 18:35:00
1088,Send Request for Quotation to Supplier,Magdalena Predutta,2011-6-10 8:42:00,2011-6-10 8:06:00
1088,Create Quotation comparison Map,Francois de Perrier,2011-6-11 2:24:00,2011-6-10 22:45:00
1088,Analyze Quotation Comparison Map,Penn Osterwalder,2011-6-11 8:55:00,2011-6-11 8:43:00
