caseid,task,user,end_timestamp,start_timestamp
102001,Start,Start,2016-3-16 3:09:28,2016-3-16 3:09:28
102001,Traer informacion estudiante - banner,11342,2016-3-16 3:09:28,2016-3-16 3:09:28
102001,Radicar Solicitud Homologacion,11342,2016-3-16 3:09:32,2016-3-16 3:09:32
102001,Validar solicitud,18929,2016-3-16 4:35:10,2016-3-16 3:51:10
102001,Homologacion por grupo de cursos,957,2016-3-31 2:31:39,2016-3-30 20:39:15
102001,Revisar curso,18929,2016-3-30 20:39:16,2016-3-30 20:39:16
102001,Evaluacion curso,436,2016-3-31 2:35:08,2016-3-30 20:45:08
102001,Validacion final,18929,2016-6-2 18:02:40,2016-6-2 18:00:28
102001,Visto Bueno Cierre Proceso,957,2016-6-2 22:13:36,2016-6-2 22:13:25
102001,End,End,2016-6-2 22:13:36,2016-6-2 22:13:36
102202,Start,Start,2016-3-16 13:12:28,2016-3-16 13:12:28
102202,Traer informacion estudiante - banner,8655,2016-3-16 13:12:28,2016-3-16 13:12:28
102202,Radicar Solicitud Homologacion,8655,2016-3-16 13:29:32,2016-3-16 13:12:29
102202,Cancelar Solicitud,6400,2016-3-18 16:04:04,2016-3-18 16:03:31
102202,Notificacion estudiante cancelacion soli,6400,2016-3-18 16:37:07,2016-3-18 16:37:07
102202,End,End,2016-3-18 16:37:07,2016-3-18 16:37:07
102203,Start,Start,2016-3-16 13:13:28,2016-3-16 13:13:28
102203,Traer informacion estudiante - banner,7492,2016-3-16 13:13:28,2016-3-16 13:13:28
102203,Radicar Solicitud Homologacion,7492,2016-3-16 13:13:29,2016-3-16 13:13:29
102203,Validar solicitud,19019,2016-3-16 13:26:31,2016-3-16 13:20:03
102203,Homologacion por grupo de cursos,19019,2016-3-16 23:30:35,2016-3-16 23:28:05
102203,Revisar curso,19019,2016-3-16 23:28:05,2016-3-16 23:28:05
102203,Evaluacion curso,19019,2016-3-16 23:28:34,2016-3-16 23:28:33
102203,Validar solicitud / pre-homologacion,19019,2016-3-16 23:32:02,2016-3-16 23:29:33
102203,End,End,2016-3-16 23:32:02,2016-3-16 23:32:02
102251,Start,Start,2016-3-16 15:51:02,2016-3-16 15:51:02
102251,Traer informacion estudiante - banner,1515,2016-3-16 15:51:02,2016-3-16 15:51:02
102251,Radicar Solicitud Homologacion,1515,2016-3-16 15:51:15,2016-3-16 15:51:05
102251,Validar solicitud,1707,2016-3-16 18:16:32,2016-3-16 16:01:34
102251,Homologacion por grupo de cursos,15930,2016-4-15 16:47:23,2016-4-15 14:39:23
102251,Revisar curso,1707,2016-4-15 16:08:16,2016-4-15 14:39:23
102251,Evaluacion curso,15930,2016-5-2 17:16:19,2016-5-2 16:53:13
102251,Validacion final,1707,2016-5-5 4:43:15,2016-5-5 4:43:15
102251,Visto Bueno Cierre Proceso,15930,2016-5-5 16:14:34,2016-5-5 15:58:34
102251,End,End,2016-5-5 16:14:34,2016-5-5 16:14:34
102252,Start,Start,2016-3-16 16:01:49,2016-3-16 16:01:49
102252,Traer informacion estudiante - banner,1515,2016-3-16 16:01:49,2016-3-16 16:01:49
102252,Radicar Solicitud Homologacion,1515,2016-3-16 16:02:00,2016-3-16 16:01:50
102252,Cancelar Solicitud,677,2016-3-16 17:48:24,2016-3-16 16:12:44
102252,Notificacion estudiante cancelacion soli,677,2016-4-8 16:53:33,2016-4-8 16:53:33
102252,End,End,2016-4-8 16:53:33,2016-4-8 16:53:33
102306,Start,Start,2016-3-16 16:35:12,2016-3-16 16:35:12
102306,Traer informacion estudiante - banner,7736,2016-3-16 16:35:12,2016-3-16 16:35:12
102306,Radicar Solicitud Homologacion,7736,2016-3-16 16:35:20,2016-3-16 16:35:13
102306,Validar solicitud,22475,2016-3-16 16:46:42,2016-3-16 16:42:24
102306,Homologacion por grupo de cursos,1343,2016-3-17 1:13:55,2016-3-16 23:00:27
102306,Revisar curso,22475,2016-3-16 23:00:28,2016-3-16 23:00:28
102306,Revisar curso,659,2016-3-16 23:04:18,2016-3-16 23:00:29
102306,Evaluacion curso,7374,2016-3-17 0:23:35,2016-3-16 23:01:25
102306,Evaluacion curso,659,2016-3-17 16:57:16,2016-3-17 16:50:18
102306,Validacion final,22475,2016-3-18 15:52:35,2016-3-18 15:48:32
102306,Visto Bueno Cierre Proceso,1343,2016-3-18 23:50:09,2016-3-18 21:51:32
102306,Validacion final,22475,2016-4-7 16:12:38,2016-4-7 16:12:21
102306,Visto Bueno Cierre Proceso,1343,2016-4-7 17:20:58,2016-4-7 16:29:59
102306,Transferir Creditos,1343,2016-4-15 19:29:00,2016-4-15 19:29:00
102306,Transferir creditos homologables,1343,2016-4-15 19:29:01,2016-4-15 19:29:01
102306,Transferir Creditos,1343,2016-4-15 19:29:23,2016-4-15 19:29:23
102306,Transferir creditos homologables,1343,2016-4-15 19:29:23,2016-4-15 19:29:23
102306,End,End,2016-4-15 19:29:23,2016-4-15 19:29:23
102311,Start,Start,2016-3-16 18:29:50,2016-3-16 18:29:50
102311,Traer informacion estudiante - banner,1934,2016-3-16 18:29:50,2016-3-16 18:29:50
102311,Radicar Solicitud Homologacion,1934,2016-3-16 18:30:00,2016-3-16 18:29:52
102311,Validar solicitud,387,2016-3-16 18:54:20,2016-3-16 18:37:58
102311,Homologacion por grupo de cursos,22491,2016-3-19 4:15:30,2016-3-18 20:18:25
102311,Revisar curso,387,2016-3-18 20:18:25,2016-3-18 20:18:25
102311,Evaluacion curso,19295,2016-3-19 4:13:36,2016-3-18 20:19:03
102311,Validar solicitud / pre-homologacion,22491,2016-6-22 0:35:41,2016-6-22 0:33:09
102311,End,End,2016-6-22 0:35:41,2016-6-22 0:35:41
102360,Start,Start,2016-3-17 1:14:21,2016-3-17 1:14:21
102360,Traer informacion estudiante - banner,397,2016-3-17 1:14:21,2016-3-17 1:14:21
102360,Radicar Solicitud Homologacion,397,2016-3-17 1:14:22,2016-3-17 1:14:22
102360,Validar solicitud,241,2016-3-17 1:49:47,2016-3-17 1:26:51
102360,Homologacion por grupo de cursos,6979,2016-3-29 3:17:32,2016-3-29 0:56:29
102360,Revisar curso,241,2016-3-29 0:56:31,2016-3-29 0:56:29
102360,Evaluacion curso,6979,2016-3-29 1:51:55,2016-3-29 0:58:57
102360,Validacion final,241,2016-4-6 19:58:47,2016-4-6 19:57:40
102360,Visto Bueno Cierre Proceso,6979,2016-4-7 0:32:03,2016-4-6 23:05:09
102360,End,End,2016-4-7 0:32:03,2016-4-7 0:32:03
102361,Start,Start,2016-3-17 1:46:53,2016-3-17 1:46:53
102361,Traer informacion estudiante - banner,8824,2016-3-17 1:46:53,2016-3-17 1:46:53
102361,Radicar Solicitud Homologacion,8824,2016-3-17 1:46:54,2016-3-17 1:46:54
102361,Validar solicitud,677,2016-3-17 1:49:56,2016-3-17 1:49:56
102361,Homologacion por grupo de cursos,3445,2016-3-17 2:38:17,2016-3-17 2:18:17
102361,Revisar curso,677,2016-3-17 2:18:17,2016-3-17 2:18:17
102361,Evaluacion curso,6995,2016-3-17 2:19:53,2016-3-17 2:19:53
102361,Validacion final,677,2016-3-17 13:45:08,2016-3-17 13:41:08
102361,Visto Bueno Cierre Proceso,3445,2016-3-17 20:43:13,2016-3-17 20:27:13
102361,End,End,2016-3-17 20:43:13,2016-3-17 20:43:13
102403,Start,Start,2016-3-16 23:40:11,2016-3-16 23:40:11
102403,Traer informacion estudiante - banner,7682,2016-3-16 23:40:11,2016-3-16 23:40:11
102403,Radicar Solicitud Homologacion,7682,2016-3-16 23:40:54,2016-3-16 23:40:12
102403,Cancelar Solicitud,7682,2016-3-17 0:23:38,2016-3-17 0:22:44
102403,Notificacion estudiante cancelacion soli,7682,2016-3-17 15:16:58,2016-3-17 15:16:58
102403,End,End,2016-3-17 15:16:58,2016-3-17 15:16:58
102554,Start,Start,2016-3-17 19:20:53,2016-3-17 19:20:53
102554,Traer informacion estudiante - banner,15057,2016-3-17 19:20:53,2016-3-17 19:20:53
102554,Radicar Solicitud Homologacion,15057,2016-3-17 19:24:54,2016-3-17 19:20:54
102554,Cancelar Solicitud,677,2016-3-18 14:23:36,2016-3-18 14:11:36
102554,Notificacion estudiante cancelacion soli,677,2016-3-28 20:58:41,2016-3-28 20:58:41
102554,End,End,2016-3-28 20:58:41,2016-3-28 20:58:41
102556,Start,Start,2016-3-17 20:04:54,2016-3-17 20:04:54
102556,Traer informacion estudiante - banner,10183,2016-3-17 20:04:54,2016-3-17 20:04:54
102556,Radicar Solicitud Homologacion,10183,2016-3-17 20:04:55,2016-3-17 20:04:55
102556,Cancelar Solicitud,22475,2016-3-17 22:16:22,2016-3-17 20:17:25
102556,Notificacion estudiante cancelacion soli,22475,2016-4-14 18:57:06,2016-4-14 18:57:06
102556,End,End,2016-4-14 18:57:06,2016-4-14 18:57:06
102557,Start,Start,2016-3-17 20:21:24,2016-3-17 20:21:24
102557,Traer informacion estudiante - banner,3149,2016-3-17 20:21:24,2016-3-17 20:21:24
102557,Radicar Solicitud Homologacion,3149,2016-3-17 20:21:25,2016-3-17 20:21:25
102557,Validar solicitud,186,2016-3-18 0:39:29,2016-3-17 20:27:29
102557,Homologacion por grupo de cursos,186,2016-5-10 5:00:58,2016-5-10 4:45:23
102557,End,End,2016-5-10 5:00:58,2016-5-10 5:00:58
102601,Start,Start,2016-3-17 22:43:15,2016-3-17 22:43:15
102601,Traer informacion estudiante - banner,1515,2016-3-17 22:43:15,2016-3-17 22:43:15
102601,Radicar Solicitud Homologacion,1515,2016-3-17 22:43:28,2016-3-17 22:43:21
102601,Validar solicitud,1707,2016-3-18 0:53:11,2016-3-17 22:51:03
102601,Homologacion por grupo de cursos,15930,2016-4-15 21:12:54,2016-4-15 14:46:12
102601,Revisar curso,1707,2016-4-15 16:15:05,2016-4-15 14:46:12
102601,Evaluacion curso,7763,2016-5-2 21:40:29,2016-5-2 16:53:23
102601,Validacion final,1707,2016-6-24 5:11:51,2016-6-24 5:11:51
102601,Visto Bueno Cierre Proceso,15930,2016-6-24 15:06:19,2016-6-24 14:55:37
102601,End,End,2016-6-24 15:06:19,2016-6-24 15:06:19
102602,Start,Start,2016-3-17 22:54:25,2016-3-17 22:54:25
102602,Traer informacion estudiante - banner,1515,2016-3-17 22:54:25,2016-3-17 22:54:25
102602,Radicar Solicitud Homologacion,1515,2016-3-17 22:54:30,2016-3-17 22:54:25
102602,Validar solicitud,677,2016-3-17 23:13:30,2016-3-17 22:59:30
102602,Homologacion por grupo de cursos,3445,2016-3-28 21:49:12,2016-3-28 21:01:00
102602,Revisar curso,677,2016-3-28 21:01:00,2016-3-28 21:01:00
102602,Evaluacion curso,3445,2016-3-28 21:01:51,2016-3-28 21:01:51
102602,Validacion final,677,2016-3-28 22:11:33,2016-3-28 21:25:17
102602,Visto Bueno Cierre Proceso,3445,2016-4-5 18:18:48,2016-4-5 18:16:53
102602,End,End,2016-4-5 18:18:48,2016-4-5 18:18:48
102652,Start,Start,2016-3-17 21:05:36,2016-3-17 21:05:36
102652,Traer informacion estudiante - banner,5506,2016-3-17 21:05:36,2016-3-17 21:05:36
102652,Radicar Solicitud Homologacion,5506,2016-3-17 21:05:43,2016-3-17 21:05:37
102652,Cancelar Solicitud,5506,2016-3-17 21:15:10,2016-3-17 21:12:22
102652,Notificacion estudiante cancelacion soli,5506,2016-3-18 0:00:29,2016-3-18 0:00:29
102652,End,End,2016-3-18 0:00:29,2016-3-18 0:00:29
102701,Start,Start,2016-3-17 23:55:26,2016-3-17 23:55:26
102701,Traer informacion estudiante - banner,5506,2016-3-17 23:55:26,2016-3-17 23:55:26
102701,Radicar Solicitud Homologacion,5506,2016-3-17 23:55:32,2016-3-17 23:55:29
102701,Validar solicitud,22475,2016-3-17 23:59:49,2016-3-17 23:58:48
102701,Cancelar Solicitud,5506,2016-3-18 1:25:04,2016-3-17 23:58:49
102701,Revisar curso,22475,2016-3-18 14:21:20,2016-3-18 14:21:20
102701,Evaluacion curso,22478,2016-3-18 15:47:06,2016-3-18 14:23:31
102701,Validacion final,22475,2016-4-8 19:36:25,2016-4-8 19:35:57
102701,Notificacion estudiante cancelacion soli,5506,2016-4-8 23:13:55,2016-4-8 23:13:55
102701,End,End,2016-4-8 23:13:55,2016-4-8 23:13:55
103051,Start,Start,2016-3-18 22:11:16,2016-3-18 22:11:16
103051,Traer informacion estudiante - banner,8064,2016-3-18 22:11:16,2016-3-18 22:11:16
103051,Radicar Solicitud Homologacion,8064,2016-3-18 22:11:40,2016-3-18 22:11:23
103051,Cancelar Solicitud,22475,2016-3-18 22:35:27,2016-3-18 22:28:29
103051,Notificacion estudiante cancelacion soli,22475,2016-3-28 22:26:47,2016-3-28 22:26:47
103051,End,End,2016-3-28 22:26:47,2016-3-28 22:26:47
103452,Start,Start,2016-3-20 0:33:32,2016-3-20 0:33:32
103452,Traer informacion estudiante - banner,7682,2016-3-20 0:33:32,2016-3-20 0:33:32
103452,Radicar Solicitud Homologacion,7682,2016-3-20 0:33:33,2016-3-20 0:33:33
103452,Validar solicitud,22404,2016-3-23 16:25:13,2016-3-23 15:45:13
103452,Homologacion por grupo de cursos,4560,2016-4-3 19:06:21,2016-4-3 16:58:03
103452,Revisar curso,26757,2016-4-3 18:14:04,2016-4-3 16:58:04
103452,Evaluacion curso,26757,2016-4-15 21:41:52,2016-4-15 21:41:36
103452,Validacion final,22404,2016-4-15 22:19:44,2016-4-15 22:16:01
103452,Visto Bueno Cierre Proceso,4560,2016-4-18 4:22:31,2016-4-18 3:34:13
103452,Transferir Creditos,4560,2016-4-26 16:18:42,2016-4-26 16:18:42
103452,End,End,2016-4-26 16:18:42,2016-4-26 16:18:42
103801,Start,Start,2016-3-21 15:32:16,2016-3-21 15:32:16
103801,Traer informacion estudiante - banner,26248,2016-3-21 15:32:16,2016-3-21 15:32:16
103801,Radicar Solicitud Homologacion,26248,2016-3-21 15:32:21,2016-3-21 15:32:21
103801,Validar solicitud,7080,2016-3-21 19:34:28,2016-3-21 18:50:28
103801,Homologacion por grupo de cursos,7080,2016-4-4 21:39:53,2016-4-4 20:35:53
103801,Revisar curso,659,2016-4-4 20:36:23,2016-4-4 20:35:54
103801,Evaluacion curso,659,2016-4-4 23:05:58,2016-4-4 22:29:54
103801,Validar solicitud / pre-homologacion,7080,2016-4-11 17:02:10,2016-4-11 16:34:45
103801,End,End,2016-4-11 17:02:10,2016-4-11 17:02:10
104053,Start,Start,2016-3-22 16:04:09,2016-3-22 16:04:09
104053,Traer informacion estudiante - banner,7518,2016-3-22 16:04:09,2016-3-22 16:04:09
104053,Radicar Solicitud Homologacion,7518,2016-3-22 16:04:09,2016-3-22 16:04:09
104053,Validar solicitud,22404,2016-3-22 17:34:59,2016-3-22 16:06:59
104053,Homologacion por grupo de cursos,22404,2016-4-12 14:33:13,2016-4-12 14:05:13
104053,Revisar curso,22404,2016-4-12 14:05:13,2016-4-12 14:05:13
104053,Evaluacion curso,22404,2016-4-12 14:35:21,2016-4-12 14:07:21
104053,Validar solicitud / pre-homologacion,22404,2016-4-15 20:40:31,2016-4-15 20:40:31
104053,End,End,2016-4-15 20:40:31,2016-4-15 20:40:31
104054,Start,Start,2016-3-22 16:10:13,2016-3-22 16:10:13
104054,Traer informacion estudiante - banner,7518,2016-3-22 16:10:13,2016-3-22 16:10:13
104054,Radicar Solicitud Homologacion,7518,2016-3-22 16:10:14,2016-3-22 16:10:14
104054,Validar solicitud,22404,2016-3-22 17:50:48,2016-3-22 16:22:48
104054,Homologacion por grupo de cursos,22404,2016-4-12 14:44:04,2016-4-12 14:12:04
104054,Revisar curso,26757,2016-4-12 14:40:47,2016-4-12 14:12:04
104054,Evaluacion curso,26757,2016-4-15 22:44:07,2016-4-15 22:43:51
104054,Validar solicitud / pre-homologacion,22404,2016-4-15 23:02:52,2016-4-15 22:59:52
104054,End,End,2016-4-15 23:02:52,2016-4-15 23:02:52
104101,Start,Start,2016-3-22 19:14:01,2016-3-22 19:14:01
104101,Traer informacion estudiante - banner,7682,2016-3-22 19:14:01,2016-3-22 19:14:01
104101,Radicar Solicitud Homologacion,7682,2016-3-22 19:14:05,2016-3-22 19:14:05
104101,Validar solicitud,22404,2016-3-22 20:11:05,2016-3-22 19:38:04
104101,Homologacion por grupo de cursos,4560,2016-4-1 19:16:16,2016-4-1 17:01:00
104101,Revisar curso,241,2016-4-1 18:50:42,2016-4-1 17:01:01
104101,Evaluacion curso,241,2016-4-21 0:49:27,2016-4-21 0:42:21
104101,Validacion final,22404,2016-4-21 23:50:55,2016-4-21 23:48:44
104101,Visto Bueno Cierre Proceso,4560,2016-4-22 13:49:05,2016-4-22 13:32:48
104101,Transferir Creditos,4560,2016-4-26 16:17:36,2016-4-26 16:17:36
104101,Transferir creditos homologables,4560,2016-4-26 16:17:36,2016-4-26 16:17:36
104101,End,End,2016-4-26 16:17:36,2016-4-26 16:17:36
104102,Start,Start,2016-3-22 19:40:09,2016-3-22 19:40:09
104102,Traer informacion estudiante - banner,7682,2016-3-22 19:40:09,2016-3-22 19:40:09
104102,Radicar Solicitud Homologacion,7682,2016-3-22 19:40:09,2016-3-22 19:40:09
104102,Validar solicitud,22404,2016-3-23 16:09:46,2016-3-23 15:36:44
104102,Homologacion por grupo de cursos,4560,2016-4-1 19:18:08,2016-4-1 17:02:53
104102,Revisar curso,241,2016-4-1 18:52:35,2016-4-1 17:02:53
104102,Evaluacion curso,241,2016-4-21 0:52:20,2016-4-21 0:45:15
104102,Validacion final,22404,2016-4-21 23:52:37,2016-4-21 23:50:28
104102,Visto Bueno Cierre Proceso,4560,2016-4-22 13:50:42,2016-4-22 13:34:24
104102,Transferir Creditos,4560,2016-4-26 16:18:31,2016-4-26 16:18:31
104102,Transferir creditos homologables,4560,2016-4-26 16:18:31,2016-4-26 16:18:31
104102,End,End,2016-4-26 16:18:31,2016-4-26 16:18:31
104202,Start,Start,2016-3-23 0:13:31,2016-3-23 0:13:31
104202,Traer informacion estudiante - banner,9987,2016-3-23 0:13:31,2016-3-23 0:13:31
104202,Radicar Solicitud Homologacion,9987,2016-3-23 0:13:32,2016-3-23 0:13:32
104202,Cancelar Solicitud,669,2016-3-23 3:38:46,2016-3-23 3:34:03
104202,Notificacion estudiante cancelacion soli,669,2016-3-28 22:43:35,2016-3-28 22:43:35
104202,End,End,2016-3-28 22:43:35,2016-3-28 22:43:35
104803,Start,Start,2016-3-28 18:03:20,2016-3-28 18:03:20
104803,Traer informacion estudiante - banner,1515,2016-3-28 18:03:20,2016-3-28 18:03:20
104803,Radicar Solicitud Homologacion,1515,2016-3-28 18:03:41,2016-3-28 18:03:22
104803,Validar solicitud,1707,2016-3-28 20:12:56,2016-3-28 18:23:20
104803,Homologacion por grupo de cursos,15930,2016-4-15 21:26:11,2016-4-15 14:59:26
104803,Revisar curso,1707,2016-4-15 16:28:20,2016-4-15 14:59:26
104803,Evaluacion curso,7763,2016-5-2 21:41:59,2016-5-2 16:54:54
104803,Validacion final,1707,2016-6-24 5:16:54,2016-6-24 5:16:54
104803,Visto Bueno Cierre Proceso,15930,2016-6-24 14:40:09,2016-6-24 14:29:24
104803,End,End,2016-6-24 14:40:09,2016-6-24 14:40:09
104805,Start,Start,2016-3-28 20:47:21,2016-3-28 20:47:21
